participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decisions,player.decisions_initial,player.decisions_final,player.show_ai,player.points,player.decisions_result,player.subsession_id,player.group_id,player.payoff,group.id_in_subsession,group.subsession_id,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
5,h2xq8w4v,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:33:17.210318+00:00,1,,,520,5,"{""1358466"":""Reject"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Reject"",""3155053"":""Reject"",""3155823"":""Approve"",""3161131"":""Approve"",""3198607"":""Reject"",""3235332"":""Reject""}","{""1358466"":""Reject"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Reject"",""3155053"":""Reject"",""3155823"":""Reject"",""3161131"":""Approve"",""3198607"":""Reject"",""3235332"":""Reject""}","{""1358466"":""Reject"",""1530989"":""Approve"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Reject"",""3155053"":""Reject"",""3155823"":""Approve"",""3161131"":""Approve"",""3198607"":""Reject"",""3235332"":""Reject""}",,20,"{""3198607"": 0, ""3235332"": 0, ""1530989"": -10, ""3161131"": -10, ""2215152"": 0, ""3155823"": 10, ""2485187"": 10, ""3155053"": 10, ""2794690"": 0, ""1358466"": 10}",93,93,20,1,93,3,ch2uglgu,sep25-11:30-6subj,,,,,0
6,gxfnu4l3,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:35:22.447929+00:00,1,,,440,6,"{""1358466"":""Approve"",""1530989"":""Reject"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Reject"",""3155053"":""Reject"",""3155823"":""Reject"",""3161131"":""Reject"",""3198607"":""Approve"",""3235332"":""Approve""}","{""1358466"":""Approve"",""1530989"":""Reject"",""2215152"":""Reject"",""2485187"":""Approve"",""2794690"":""Reject"",""3155053"":""Reject"",""3155823"":""Reject"",""3161131"":""Reject"",""3198607"":""Approve"",""3235332"":""Approve""}",{},,50,"{""3198607"": 10, ""3235332"": 10, ""1530989"": 10, ""3161131"": 10, ""2215152"": 0, ""3155823"": 0, ""2485187"": 10, ""3155053"": 10, ""2794690"": 0, ""1358466"": -10}",93,93,50,1,93,3,ch2uglgu,sep25-11:30-6subj,,,,,0
7,wug8jghs,,0,0,80,,,,,,0,,,0,7,{},{},{},,0,{},93,93,0,1,93,3,ch2uglgu,sep25-11:30-6subj,,,,,0
8,pt3zdnam,,0,0,80,,,,,,0,,,0,8,{},{},{},,0,{},93,93,0,1,93,3,ch2uglgu,sep25-11:30-6subj,,,,,0
9,k1rwr5i9,,0,0,80,,,,,,0,,,0,9,{},{},{},,0,{},93,93,0,1,93,3,ch2uglgu,sep25-11:30-6subj,,,,,0
10,9jhq2x4n,,0,0,80,,,,,,0,,,0,10,{},{},{},,0,{},93,93,0,1,93,3,ch2uglgu,sep25-11:30-6subj,,,,,0
1,64ze8dic,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:32:43.097340+00:00,1,,,610,1,"{""1282615"":""Reject"",""1677240"":""Approve"",""1687729"":""Reject"",""1816424"":""Reject"",""2309025"":""Reject"",""2383131"":""Approve"",""2836762"":""Approve"",""2905247"":""Approve"",""3159632"":""Reject"",""3163768"":""Approve""}","{""1282615"":""Reject"",""1677240"":""Approve"",""1687729"":""Reject"",""1816424"":""Reject"",""2309025"":""Reject"",""2383131"":""Approve"",""2836762"":""Approve"",""2905247"":""Approve"",""3159632"":""Reject"",""3163768"":""Approve""}",{},,60,"{""1282615"": 10, ""2383131"": 10, ""2905247"": 10, ""1687729"": 0, ""2309025"": 0, ""1816424"": 10, ""3163768"": 10, ""3159632"": 10, ""1677240"": 10, ""2836762"": -10}",94,94,60,1,94,4,ch2uglgu,sep25-11:30-6subj,,,,,0
2,2dmkqbvs,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:34:32.806211+00:00,1,,,670,2,"{""1282615"":""Reject"",""1677240"":""Approve"",""1687729"":""Reject"",""1816424"":""Reject"",""2309025"":""Reject"",""2383131"":""Approve"",""2836762"":""Reject"",""2905247"":""Approve"",""3159632"":""Approve"",""3163768"":""Approve""}","{""1282615"":""Reject"",""1677240"":""Approve"",""1687729"":""Reject"",""1816424"":""Approve"",""2309025"":""Reject"",""2383131"":""Approve"",""2836762"":""Reject"",""2905247"":""Approve"",""3159632"":""Approve"",""3163768"":""Approve""}","{""1282615"":""Reject"",""1677240"":""Approve"",""1687729"":""Reject"",""1816424"":""Reject"",""2309025"":""Reject"",""2383131"":""Approve"",""2836762"":""Reject"",""2905247"":""Approve"",""3159632"":""Approve"",""3163768"":""Approve""}",,60,"{""1282615"": 10, ""2383131"": 10, ""2905247"": 10, ""1687729"": 0, ""2309025"": 0, ""1816424"": 10, ""3163768"": 10, ""3159632"": -10, ""1677240"": 10, ""2836762"": 10}",94,94,60,1,94,4,ch2uglgu,sep25-11:30-6subj,,,,,0
3,5h5zwiy9,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:35:02.391055+00:00,1,,,410,3,"{""1282615"":""Approve"",""1677240"":""Reject"",""2309025"":""Reject"",""2383131"":""Reject"",""2905247"":""Reject"",""3159632"":""Reject"",""3163768"":""Approve""}","{""1282615"":""Approve"",""2309025"":""Reject"",""2905247"":""Reject"",""3163768"":""Approve""}","{""1282615"":""Approve"",""1677240"":""Reject"",""2309025"":""Reject"",""2383131"":""Reject"",""2905247"":""Reject"",""3159632"":""Reject"",""3163768"":""Approve""}",,10,"{""1282615"": -10, ""2383131"": 0, ""2905247"": 0, ""3163768"": 10, ""2309025"": 0, ""3159632"": 10, ""1677240"": 0}",94,94,10,1,94,4,ch2uglgu,sep25-11:30-6subj,,,,,0
4,mo5c27jm,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:34:16.399180+00:00,1,,,530,4,"{""1282615"":""Reject"",""1677240"":""Approve"",""1687729"":""Approve"",""1816424"":""Reject"",""2309025"":""Reject"",""2383131"":""Approve"",""2836762"":""Reject"",""2905247"":""Approve"",""3159632"":""Approve"",""3163768"":""Approve""}","{""1282615"":""Reject"",""1677240"":""Reject"",""1687729"":""Approve"",""1816424"":""Reject"",""2309025"":""Reject"",""2383131"":""Approve"",""2836762"":""Reject"",""2905247"":""Approve"",""3159632"":""Approve"",""3163768"":""Approve""}","{""1282615"":""Reject"",""1677240"":""Approve"",""1687729"":""Approve"",""1816424"":""Reject"",""2309025"":""Reject"",""2383131"":""Approve"",""2836762"":""Reject"",""2905247"":""Approve"",""3159632"":""Approve"",""3163768"":""Approve""}",,70,"{""1282615"": 10, ""2383131"": 10, ""2905247"": 10, ""1687729"": 10, ""2309025"": 0, ""1816424"": 10, ""3163768"": 10, ""3159632"": -10, ""1677240"": 10, ""2836762"": 10}",94,94,70,1,94,4,ch2uglgu,sep25-11:30-6subj,,,,,0
5,h2xq8w4v,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:33:17.210318+00:00,1,,,520,5,"{""1282615"":""Reject"",""1677240"":""Reject"",""1687729"":""Reject"",""1816424"":""Reject"",""2309025"":""Reject"",""2383131"":""Approve"",""2836762"":""Reject"",""2905247"":""Reject"",""3159632"":""Reject"",""3163768"":""Approve""}","{""1282615"":""Reject"",""1677240"":""Reject"",""1687729"":""Reject"",""1816424"":""Reject"",""2309025"":""Reject"",""2383131"":""Approve"",""2836762"":""Reject"",""2905247"":""Reject"",""3159632"":""Reject"",""3163768"":""Approve""}",{},,60,"{""1282615"": 10, ""2383131"": 10, ""2905247"": 0, ""1687729"": 0, ""2309025"": 0, ""1816424"": 10, ""3163768"": 10, ""3159632"": 10, ""1677240"": 0, ""2836762"": 10}",94,94,60,1,94,4,ch2uglgu,sep25-11:30-6subj,,,,,0
6,gxfnu4l3,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:35:22.447929+00:00,1,,,440,6,"{""1282615"":""Reject"",""1677240"":""Reject"",""1687729"":""Reject"",""1816424"":""Approve"",""2309025"":""Approve"",""2383131"":""Approve"",""2836762"":""Approve"",""2905247"":""Approve"",""3159632"":""Reject"",""3163768"":""Approve""}","{""1282615"":""Reject"",""1677240"":""Reject"",""1687729"":""Reject"",""1816424"":""Approve"",""2309025"":""Approve"",""2383131"":""Approve"",""2836762"":""Approve"",""2905247"":""Approve"",""3159632"":""Reject"",""3163768"":""Approve""}",{},,40,"{""1282615"": 10, ""2383131"": 10, ""2905247"": 10, ""1687729"": 0, ""2309025"": 10, ""1816424"": -10, ""3163768"": 10, ""3159632"": 10, ""1677240"": 0, ""2836762"": -10}",94,94,40,1,94,4,ch2uglgu,sep25-11:30-6subj,,,,,0
7,wug8jghs,,0,0,80,,,,,,0,,,0,7,{},{},{},,0,{},94,94,0,1,94,4,ch2uglgu,sep25-11:30-6subj,,,,,0
8,pt3zdnam,,0,0,80,,,,,,0,,,0,8,{},{},{},,0,{},94,94,0,1,94,4,ch2uglgu,sep25-11:30-6subj,,,,,0
9,k1rwr5i9,,0,0,80,,,,,,0,,,0,9,{},{},{},,0,{},94,94,0,1,94,4,ch2uglgu,sep25-11:30-6subj,,,,,0
10,9jhq2x4n,,0,0,80,,,,,,0,,,0,10,{},{},{},,0,{},94,94,0,1,94,4,ch2uglgu,sep25-11:30-6subj,,,,,0
1,64ze8dic,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:32:43.097340+00:00,1,,,610,1,"{""1286676"":""Reject"",""1411592"":""Approve"",""1468720"":""Approve"",""1587833"":""Approve"",""1600462"":""Approve"",""1608199"":""Approve"",""2365728"":""Approve"",""2379196"":""Reject"",""3160349"":""Reject"",""3265412"":""Reject""}","{""1286676"":""Reject"",""1411592"":""Approve"",""1468720"":""Approve"",""1587833"":""Approve"",""1600462"":""Approve"",""1608199"":""Approve"",""2365728"":""Approve"",""2379196"":""Reject"",""3160349"":""Reject"",""3265412"":""Reject""}",{},,80,"{""1411592"": 10, ""2365728"": 10, ""2379196"": 0, ""3265412"": 10, ""3160349"": 10, ""1608199"": 10, ""1468720"": 10, ""1286676"": 0, ""1600462"": 10, ""1587833"": 10}",95,95,80,1,95,5,ch2uglgu,sep25-11:30-6subj,,,,,0
2,2dmkqbvs,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:34:32.806211+00:00,1,,,670,2,"{""1286676"":""Reject"",""1411592"":""Approve"",""1468720"":""Approve"",""1587833"":""Approve"",""1600462"":""Reject"",""1608199"":""Approve"",""2365728"":""Reject"",""2379196"":""Approve"",""3160349"":""Reject"",""3265412"":""Reject""}","{""1286676"":""Reject"",""1411592"":""Approve"",""1468720"":""Approve"",""1587833"":""Approve"",""1600462"":""Approve"",""1608199"":""Approve"",""2365728"":""Reject"",""2379196"":""Approve"",""3160349"":""Reject"",""3265412"":""Reject""}","{""1286676"":""Reject"",""1411592"":""Approve"",""1468720"":""Approve"",""1587833"":""Approve"",""1600462"":""Reject"",""1608199"":""Approve"",""2365728"":""Reject"",""2379196"":""Approve"",""3160349"":""Reject"",""3265412"":""Reject""}",,70,"{""1411592"": 10, ""2365728"": 0, ""2379196"": 10, ""3265412"": 10, ""3160349"": 10, ""1608199"": 10, ""1468720"": 10, ""1286676"": 0, ""1600462"": 0, ""1587833"": 10}",95,95,70,1,95,5,ch2uglgu,sep25-11:30-6subj,,,,,0
3,5h5zwiy9,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:35:02.391055+00:00,1,,,410,3,"{""1286676"":""Reject"",""1411592"":""Approve"",""1468720"":""Reject"",""1587833"":""Reject"",""1600462"":""Reject"",""1608199"":""Reject"",""2365728"":""Reject"",""2379196"":""Reject"",""3160349"":""Reject"",""3265412"":""Reject""}","{""1286676"":""Approve"",""1468720"":""Reject"",""1600462"":""Reject""}","{""1286676"":""Reject"",""1411592"":""Approve"",""1468720"":""Reject"",""1587833"":""Reject"",""1600462"":""Reject"",""1608199"":""Reject"",""2365728"":""Reject"",""2379196"":""Reject"",""3160349"":""Reject"",""3265412"":""Reject""}",,30,"{""1411592"": 10, ""2365728"": 0, ""2379196"": 0, ""3265412"": 10, ""3160349"": 10, ""1608199"": 0, ""1468720"": 0, ""1286676"": 0, ""1600462"": 0, ""1587833"": 0}",95,95,30,1,95,5,ch2uglgu,sep25-11:30-6subj,,,,,0
4,mo5c27jm,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:34:16.399180+00:00,1,,,530,4,"{""1286676"":""Approve"",""1411592"":""Approve"",""1468720"":""Approve"",""1587833"":""Reject"",""1600462"":""Reject"",""1608199"":""Approve"",""2365728"":""Approve"",""2379196"":""Reject"",""3160349"":""Reject"",""3265412"":""Reject""}","{""1286676"":""Approve"",""1411592"":""Approve"",""1468720"":""Approve"",""1587833"":""Reject"",""1600462"":""Reject"",""1608199"":""Approve"",""2365728"":""Approve"",""2379196"":""Reject"",""3160349"":""Reject"",""3265412"":""Reject""}",{},,70,"{""1411592"": 10, ""2365728"": 10, ""2379196"": 0, ""3265412"": 10, ""3160349"": 10, ""1608199"": 10, ""1468720"": 10, ""1286676"": 10, ""1600462"": 0, ""1587833"": 0}",95,95,70,1,95,5,ch2uglgu,sep25-11:30-6subj,,,,,0
5,h2xq8w4v,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:33:17.210318+00:00,1,,,520,5,"{""1286676"":""Reject"",""1411592"":""Reject"",""1468720"":""Reject"",""1587833"":""Reject"",""1600462"":""Reject"",""1608199"":""Reject"",""2365728"":""Reject"",""2379196"":""Reject"",""3160349"":""Reject"",""3265412"":""Reject""}","{""1286676"":""Reject"",""1411592"":""Approve"",""1468720"":""Reject"",""1587833"":""Approve"",""1600462"":""Approve"",""1608199"":""Approve"",""2365728"":""Approve"",""2379196"":""Reject"",""3160349"":""Reject"",""3265412"":""Reject""}","{""1286676"":""Reject"",""1411592"":""Reject"",""1468720"":""Reject"",""1587833"":""Reject"",""1600462"":""Reject"",""1608199"":""Reject"",""2365728"":""Reject"",""2379196"":""Reject"",""3160349"":""Reject"",""3265412"":""Reject""}",,20,"{""1411592"": 0, ""2365728"": 0, ""2379196"": 0, ""3265412"": 10, ""3160349"": 10, ""1608199"": 0, ""1468720"": 0, ""1286676"": 0, ""1600462"": 0, ""1587833"": 0}",95,95,20,1,95,5,ch2uglgu,sep25-11:30-6subj,,,,,0
6,gxfnu4l3,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:35:22.447929+00:00,1,,,440,6,"{""1286676"":""Approve"",""1411592"":""Approve"",""1468720"":""Approve"",""1587833"":""Reject"",""1600462"":""Reject"",""1608199"":""Reject"",""2365728"":""Approve"",""2379196"":""Approve"",""3160349"":""Reject"",""3265412"":""Reject""}","{""1286676"":""Approve"",""1411592"":""Approve"",""1468720"":""Approve"",""1587833"":""Reject"",""1600462"":""Reject"",""1608199"":""Reject"",""2365728"":""Approve"",""2379196"":""Approve"",""3160349"":""Reject"",""3265412"":""Reject""}",{},,70,"{""1411592"": 10, ""2365728"": 10, ""2379196"": 10, ""3265412"": 10, ""3160349"": 10, ""1608199"": 0, ""1468720"": 10, ""1286676"": 10, ""1600462"": 0, ""1587833"": 0}",95,95,70,1,95,5,ch2uglgu,sep25-11:30-6subj,,,,,0
7,wug8jghs,,0,0,80,,,,,,0,,,0,7,{},{},{},,0,{},95,95,0,1,95,5,ch2uglgu,sep25-11:30-6subj,,,,,0
8,pt3zdnam,,0,0,80,,,,,,0,,,0,8,{},{},{},,0,{},95,95,0,1,95,5,ch2uglgu,sep25-11:30-6subj,,,,,0
9,k1rwr5i9,,0,0,80,,,,,,0,,,0,9,{},{},{},,0,{},95,95,0,1,95,5,ch2uglgu,sep25-11:30-6subj,,,,,0
10,9jhq2x4n,,0,0,80,,,,,,0,,,0,10,{},{},{},,0,{},95,95,0,1,95,5,ch2uglgu,sep25-11:30-6subj,,,,,0
1,64ze8dic,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:32:43.097340+00:00,1,,,610,1,"{""1403327"":""Reject"",""1455164"":""Reject"",""1490388"":""Reject"",""1524519"":""Reject"",""1696113"":""Approve"",""2080779"":""Reject"",""2218127"":""Approve"",""2794783"":""Reject"",""2826396"":""Reject"",""3236738"":""Approve""}","{""1403327"":""Reject"",""1455164"":""Reject"",""1490388"":""Reject"",""1524519"":""Reject"",""1696113"":""Approve"",""2080779"":""Reject"",""2218127"":""Approve"",""2794783"":""Reject"",""2826396"":""Reject"",""3236738"":""Approve""}",{},,40,"{""3236738"": 10, ""1524519"": 0, ""1403327"": 10, ""2826396"": 10, ""1455164"": 0, ""1696113"": 10, ""2794783"": 0, ""1490388"": 0, ""2218127"": -10, ""2080779"": 10}",96,96,40,1,96,6,ch2uglgu,sep25-11:30-6subj,,,,,0
2,2dmkqbvs,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:34:32.806211+00:00,1,,,670,2,"{""1403327"":""Reject"",""1455164"":""Reject"",""1490388"":""Approve"",""1524519"":""Reject"",""1696113"":""Approve"",""2080779"":""Reject"",""2218127"":""Reject"",""2794783"":""Approve"",""2826396"":""Reject"",""3236738"":""Approve""}","{""1403327"":""Reject"",""1455164"":""Approve"",""1490388"":""Reject"",""1524519"":""Approve"",""1696113"":""Approve"",""2080779"":""Approve"",""2218127"":""Reject"",""2794783"":""Approve"",""2826396"":""Reject"",""3236738"":""Reject""}","{""1403327"":""Reject"",""1455164"":""Reject"",""1490388"":""Approve"",""1524519"":""Reject"",""1696113"":""Approve"",""2080779"":""Reject"",""2218127"":""Reject"",""2794783"":""Approve"",""2826396"":""Reject"",""3236738"":""Approve""}",,80,"{""3236738"": 10, ""1524519"": 0, ""1403327"": 10, ""2826396"": 10, ""1455164"": 0, ""1696113"": 10, ""2794783"": 10, ""1490388"": 10, ""2218127"": 10, ""2080779"": 10}",96,96,80,1,96,6,ch2uglgu,sep25-11:30-6subj,,,,,0
3,5h5zwiy9,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:35:02.391055+00:00,1,,,410,3,"{""1403327"":""Approve"",""1455164"":""Approve"",""1490388"":""Approve"",""1696113"":""Reject"",""2080779"":""Reject""}","{""1403327"":""Approve"",""1455164"":""Approve"",""1696113"":""Reject"",""2080779"":""Reject""}","{""1403327"":""Approve"",""1455164"":""Approve"",""1490388"":""Approve"",""1696113"":""Reject"",""2080779"":""Reject""}",,20,"{""1490388"": 10, ""1403327"": -10, ""1455164"": 10, ""2080779"": 10, ""1696113"": 0}",96,96,20,1,96,6,ch2uglgu,sep25-11:30-6subj,,,,,0
4,mo5c27jm,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:34:16.399180+00:00,1,,,530,4,"{""1403327"":""Approve"",""1455164"":""Approve"",""1490388"":""Reject"",""1524519"":""Reject"",""1696113"":""Approve"",""2080779"":""Reject"",""2218127"":""Approve"",""2794783"":""Reject"",""2826396"":""Reject"",""3236738"":""Approve""}","{""1403327"":""Approve"",""1455164"":""Approve"",""1490388"":""Reject"",""1524519"":""Reject"",""1696113"":""Approve"",""2080779"":""Reject"",""2218127"":""Approve"",""2794783"":""Reject"",""2826396"":""Reject"",""3236738"":""Approve""}",{},,30,"{""3236738"": 10, ""1524519"": 0, ""1403327"": -10, ""2826396"": 10, ""1455164"": 10, ""1696113"": 10, ""2794783"": 0, ""1490388"": 0, ""2218127"": -10, ""2080779"": 10}",96,96,30,1,96,6,ch2uglgu,sep25-11:30-6subj,,,,,0
5,h2xq8w4v,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:33:17.210318+00:00,1,,,520,5,"{""1403327"":""Reject"",""1455164"":""Approve"",""1490388"":""Reject"",""1524519"":""Reject"",""1696113"":""Reject"",""2080779"":""Reject"",""2218127"":""Reject"",""2794783"":""Approve"",""2826396"":""Reject"",""3236738"":""Reject""}","{""1403327"":""Approve"",""1455164"":""Approve"",""1490388"":""Reject"",""1524519"":""Reject"",""1696113"":""Approve"",""2080779"":""Reject"",""2218127"":""Reject"",""2794783"":""Approve"",""2826396"":""Reject"",""3236738"":""Reject""}","{""1403327"":""Reject"",""1455164"":""Approve"",""1490388"":""Reject"",""1524519"":""Reject"",""1696113"":""Reject"",""2080779"":""Reject"",""2218127"":""Reject"",""2794783"":""Approve"",""2826396"":""Reject"",""3236738"":""Reject""}",,60,"{""3236738"": 0, ""1524519"": 0, ""1403327"": 10, ""2826396"": 10, ""1455164"": 10, ""1696113"": 0, ""2794783"": 10, ""1490388"": 0, ""2218127"": 10, ""2080779"": 10}",96,96,60,1,96,6,ch2uglgu,sep25-11:30-6subj,,,,,0
6,gxfnu4l3,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:35:22.447929+00:00,1,,,440,6,"{""1403327"":""Approve"",""1455164"":""Approve"",""1490388"":""Reject"",""1524519"":""Reject"",""1696113"":""Approve"",""2080779"":""Approve"",""2218127"":""Approve"",""2794783"":""Approve"",""2826396"":""Reject"",""3236738"":""Approve""}","{""1403327"":""Approve"",""1455164"":""Approve"",""1490388"":""Reject"",""1524519"":""Reject"",""1696113"":""Approve"",""2080779"":""Approve"",""2218127"":""Approve"",""2794783"":""Approve"",""2826396"":""Reject"",""3236738"":""Approve""}",{},,20,"{""3236738"": 10, ""1524519"": 0, ""1403327"": -10, ""2826396"": 10, ""1455164"": 10, ""1696113"": 10, ""2794783"": 10, ""1490388"": 0, ""2218127"": -10, ""2080779"": -10}",96,96,20,1,96,6,ch2uglgu,sep25-11:30-6subj,,,,,0
7,wug8jghs,,0,0,80,,,,,,0,,,0,7,{},{},{},,0,{},96,96,0,1,96,6,ch2uglgu,sep25-11:30-6subj,,,,,0
8,pt3zdnam,,0,0,80,,,,,,0,,,0,8,{},{},{},,0,{},96,96,0,1,96,6,ch2uglgu,sep25-11:30-6subj,,,,,0
9,k1rwr5i9,,0,0,80,,,,,,0,,,0,9,{},{},{},,0,{},96,96,0,1,96,6,ch2uglgu,sep25-11:30-6subj,,,,,0
10,9jhq2x4n,,0,0,80,,,,,,0,,,0,10,{},{},{},,0,{},96,96,0,1,96,6,ch2uglgu,sep25-11:30-6subj,,,,,0
1,64ze8dic,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:32:43.097340+00:00,1,,,610,1,"{""1295173"":""Approve"",""1343768"":""Approve"",""1416499"":""Approve"",""1446006"":""Approve"",""1549100"":""Reject"",""1593711"":""Approve"",""1608526"":""Approve"",""2089773"":""Approve"",""2217033"":""Reject"",""3296223"":""Approve""}","{""1295173"":""Approve"",""1343768"":""Approve"",""1416499"":""Approve"",""1446006"":""Approve"",""1549100"":""Reject"",""1593711"":""Approve"",""1608526"":""Approve"",""2089773"":""Approve"",""2217033"":""Reject"",""3296223"":""Approve""}",{},,60,"{""1549100"": 10, ""1593711"": -10, ""2217033"": 10, ""1416499"": 10, ""1446006"": 10, ""1295173"": 10, ""1608526"": 10, ""2089773"": -10, ""1343768"": 10, ""3296223"": 10}",97,97,60,1,97,7,ch2uglgu,sep25-11:30-6subj,,,,,0
2,2dmkqbvs,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:34:32.806211+00:00,1,,,670,2,"{""1295173"":""Approve"",""1343768"":""Approve"",""1416499"":""Reject"",""1446006"":""Approve"",""1549100"":""Approve"",""1593711"":""Reject"",""1608526"":""Approve"",""2089773"":""Reject"",""2217033"":""Reject"",""3296223"":""Approve""}","{""1295173"":""Approve"",""1343768"":""Approve"",""1416499"":""Reject"",""1446006"":""Approve"",""1549100"":""Approve"",""1593711"":""Reject"",""1608526"":""Approve"",""2089773"":""Approve"",""2217033"":""Reject"",""3296223"":""Approve""}","{""1295173"":""Approve"",""1343768"":""Approve"",""1416499"":""Reject"",""1446006"":""Approve"",""1549100"":""Approve"",""1593711"":""Reject"",""1608526"":""Approve"",""2089773"":""Reject"",""2217033"":""Reject"",""3296223"":""Approve""}",,70,"{""1549100"": -10, ""1593711"": 10, ""2217033"": 10, ""1416499"": 0, ""1446006"": 10, ""1295173"": 10, ""1608526"": 10, ""2089773"": 10, ""1343768"": 10, ""3296223"": 10}",97,97,70,1,97,7,ch2uglgu,sep25-11:30-6subj,,,,,0
3,5h5zwiy9,,0,80,80,unnamed_project,10,EndOfExperiment,150.210.231.20,2018-09-25 15:35:02.391055+00:00,1,,,410,3,"{""1295173"":""Approve"",""1343768"":""Approve"",""1416499"":""Reject"",""1446006"":""Approve"",""1549100"":""Reject"",""1593711"":""Reject"",""1608526"":""Reject"",""2089773"":""Approve"",""2217033"":""Reject"",""3296223"":""Reject""}","{""1295173"":""Reject"",""1343768"":""Approve"",""1416499"":""Reject"",""1446006"":""Approve"",""1549100"":""Reject"",""1593711"":""Reject"",""1608526"":""Reject"",""2089773"":""Approve"",""2217033"":""Reject"",""3296223"":""Reject""}","{""1295173"":""Approve"",""1343768"":""Approve"",""1416499"":""Reject"",""1446006"":""Approve"",""1549100"":""Reject"",""1593711"":""Reject"",""1608526"":""Reject"",""2089773"":""Approve"",""2217033"":""Reject"",""3296223"":""Reject""}",,50,"{""1549100"": 10, ""1593711"": 10, ""2217033"": 10, ""1416499"": 0, ""1446006"": 10, ""1295173"": 10, ""1608526"": 0, ""2089773"": -10, ""1343768"": 10, ""3296223"": 0}",97,97,50,1,97,7,ch2uglgu,sep25-11:30-6subj,,,,,0
